source_url,page_title,series_name,extract_type,table_index,model_name,param_name,param_value,series_id,config_url
https://car.autohome.com.cn/config/series/5943.html,汽车之家|奥迪RS e-tron GT|报价大全|参数配置,奥迪RS e-tron GT,dom_row,1,2023款 基本型,总功率： 475 kW,续航里程：,5943,https://car.autohome.com.cn/config/series/5943.html
